GAP인증번호,인증기관,개인_단체 구분명,유효기간 시작일,유효기간 종료일,품목,주소,등록 농가수,등록 필지수,재배면적,생산계획량,지정일자
1013061,주식회사 성농,개인,2021-07-31,2023-07-30,메론,전라북도 고창군,1,3,6600,42,2021-07-31
1013060,주식회사 성농,개인,2021-07-31,2023-07-30,수박,전라북도 고창군,1,6,40000,185,2021-07-31
1013059,주식회사 성농,개인,2021-07-31,2023-07-30,수박,전라북도 고창군,1,2,14200,120,2021-07-31
1013057,농업법인플럼코트맘(주),법인,2021-07-31,2023-07-30,토마토,전라남도 화순군,9,64,134148,713.77,2021-07-31
1013056,농업법인플럼코트맘(주),단체,2021-07-31,2023-07-30,쌀,대구광역시 달성군,83,541,723080,433.84,2021-07-31
1013054,농업법인플럼코트맘(주),개인,2021-07-30,2023-07-29,무화과,전라남도 강진군,1,3,5620,11.93,2021-07-30
1013053,농업법인플럼코트맘(주),개인,2021-07-30,2023-07-29,레드향,전라남도 해남군,1,3,7028,14.91,2021-07-30
1013050,농업법인플럼코트맘(주),법인,2021-07-30,2023-07-29,쌀,전라남도 화순군,44,216,358616,286.39,2021-07-30
1013048,아이센(주),단체,2021-07-30,2023-07-29,단감,경상남도 김해시,13,66,542940,797.04,2021-07-30
1013046,전북대학교 산학협력단,개인,2021-07-30,2023-07-29,고추,전라북도 김제시,1,16,8068,9.98,2021-07-30
1013045,전북대학교 산학협력단,개인,2021-07-30,2023-07-29,부추,전라북도 김제시,1,6,3600,10.2,2021-07-30
1013043,충북대학교 산학협력단,개인,2021-07-30,2023-07-29,구기자,충청북도 청주시 흥덕구,1,4,1450,0.6,2021-07-30
1013042,충북대학교 산학협력단,개인,2021-07-30,2023-07-29,배,충청북도 청주시 흥덕구,1,2,2901,5,2021-07-30
1013039,(주)우리농인증원,개인,2021-07-30,2023-07-29,옥수수,경상남도 창녕군,1,5,8944,11,2021-07-30
1013038,(재)충북테크노파크 한방천연물센터,단체,2021-07-30,2023-07-29,오미자,충청북도 제천시,11,22,48384,89,2021-07-30
1013037,(재)충북테크노파크 한방천연물센터,단체,2020-08-10,2022-08-09,오미자,충청북도 제천시,7,14,27153,49.8,2020-08-10
1013036,(재)충북테크노파크 한방천연물센터,단체,2021-07-30,2023-07-29,오미자,충청북도 제천시,12,21,45174,82.8,2021-07-30
1013035,(재)충북테크노파크 한방천연물센터,단체,2021-07-30,2023-07-29,오미자,충청북도 제천시,14,24,45578.8,83.6,2021-07-30
1013034,(재)충북테크노파크 한방천연물센터,단체,2021-07-30,2023-07-29,오미자,충청북도 제천시,9,21,35033,64.3,2021-07-30
1013033,(재)충북테크노파크 한방천연물센터,단체,2021-07-30,2023-07-29,오미자,충청북도 제천시,7,18,31934,58.9,2021-07-30
1013032,(재)충북테크노파크 한방천연물센터,단체,2021-07-30,2023-07-29,오미자,충청북도 제천시,8,12,16436,30.4,2021-07-30
1013031,(재)충북테크노파크 한방천연물센터,단체,2021-07-30,2023-07-29,오미자,충청북도 제천시,6,9,12677,23.5,2021-07-30
1013030,(재)충북테크노파크 한방천연물센터,단체,2021-07-30,2023-07-29,오미자,충청북도 제천시,5,14,29552,54.3,2021-07-30
1013029,(주)에이앤에프글로벌인증원,단체,2021-07-29,2023-07-28,포도,경상북도 상주시,41,116,214576,429.6,2021-07-29
1013028,(주)에이앤에프글로벌인증원,단체,2021-07-29,2023-07-28,포도,경상북도 상주시,25,70,136248,272.4,2021-07-29
1013027,(주)에이앤에프글로벌인증원,단체,2021-07-29,2023-07-28,포도,경상북도 상주시,47,109,1143845,460.6,2021-07-29
1013026,(주)에이앤에프글로벌인증원,개인,2021-07-29,2023-07-28,표고버섯,경상북도 성주군,1,2,504,4,2021-07-29
1013025,(주)농산물품질인증평가원,단체,2021-07-30,2023-07-29,복숭아,충청북도 영동군,3,26,34464,54,2021-07-30
1013024,주식회사 성농,개인,2021-07-29,2023-07-28,메론,전라북도 고창군,1,7,14250,80,2021-07-29
1013023,주식회사 성농,개인,2021-07-29,2023-07-28,메론,전라북도 고창군,1,10,20864,22,2021-07-29
1013022,주식회사 성농,개인,2021-07-29,2023-07-28,메론,전라북도 고창군,1,8,25730,110,2021-07-29
1013021,주식회사 성농,개인,2021-07-29,2023-07-28,메론,전라북도 고창군,1,12,31300,80,2021-07-29
1013020,주식회사 성농,개인,2021-07-29,2023-07-28,메론,전라북도 고창군,1,4,11400,40,2021-07-29
1013019,(주)미래친환경농업인증센터,개인,2021-07-29,2023-07-28,무화과,전라남도 영암군,1,3,6568,15,2021-07-29
1013018,경상국립대학교 산학협력단,개인,2021-07-29,2023-07-28,단감,경상남도 산청군,1,2,17843,39,2021-07-29
1013017,경상국립대학교 산학협력단,개인,2021-07-29,2023-07-28,단감,경상남도 진주시,1,6,7880,4,2021-07-29
1013016,전북대학교 산학협력단,개인,2021-07-29,2023-07-28,깻잎,전라북도 김제시,1,8,12957,34,2021-07-29
1013014,전북대학교 산학협력단,개인,2021-07-29,2023-07-28,단호박,전라북도 김제시,1,5,2036,7.6,2021-07-29
1013011,농업법인플럼코트맘(주),단체,2021-07-04,2023-07-03,복숭아,전라남도 화순군,31,112,155068.2,241.98,2021-07-04
1013010,토지글로닉스 주식회사,개인,2021-07-27,2023-07-26,포도,전라남도 장성군,1,4,7191,18,2021-07-27
1013008,주식회사 푸름인증원,개인,2021-07-26,2023-07-25,복숭아,경상북도 영주시,1,13,11580,28.9,2021-07-26
1013007,주식회사 푸름인증원,개인,2021-07-26,2023-07-25,복숭아,경상북도 영주시,1,2,10789,27,2021-07-26
1013006,(주)한국유기농인증원,개인,2021-07-26,2023-07-25,느타리버섯,경기도 화성시,1,2,1489.2,100,2021-07-26
1013005,(주)한국유기농인증원,개인,2021-07-26,2023-07-25,사과,경기도 화성시,1,1,4350,6.6,2021-07-26
1013003,주식회사 농식품인증관리원,단체,2021-07-26,2023-07-25,사과,경상북도 의성군,10,67,94675,246.4,2021-07-26
1013001,(주)에버그린농우회,법인,2021-07-26,2023-07-25,송느버섯,경상북도 상주시,1,3,1073,300,2021-07-26
1013000,(주)에버그린농우회,개인,2021-07-26,2023-07-25,표고버섯,경상북도 칠곡군,1,2,3119,31.2,2021-07-26
1012998,(주)에버그린농우회,개인,2021-07-26,2023-07-25,사과,경상북도 김천시,1,2,4016,7.5,2021-07-26
1012997,(재)금산인삼약초산업진흥원,단체,2021-07-26,2023-07-25,지황,충청남도 금산군,7,26,47460,94.92,2021-07-26
1012996,(재)금산인삼약초산업진흥원,단체,2021-07-26,2023-07-25,지황,충청남도 금산군,9,13,20680,41.36,2021-07-26
1012992,지리산인증(주),개인,2021-07-31,2023-07-30,오미자,전라북도 장수군,1,4,3760,1.9,2021-07-31
1012990,충북대학교 산학협력단,개인,2021-07-25,2023-07-24,샤인마스캇,충청북도 영동군,1,2,3782,2.45,2021-07-25
1012989,충북대학교 산학협력단,개인,2021-07-25,2023-07-24,포도,충청북도 영동군,1,4,5873,9,2021-07-25
1012987,농업회사법인 주식회사 농품,개인,2019-07-25,2022-07-24,인삼,경기도 여주시,1,15,40274,40.23,2019-07-25
1012986,농업회사법인 주식회사 농품,개인,2019-07-25,2022-07-24,인삼,경기도 이천시,1,6,10618,10.18,2019-07-25
1012985,농업회사법인 주식회사 농품,개인,2019-07-25,2022-07-24,인삼,경기도 여주시,1,5,11712,10.54,2019-07-25
1012984,농업회사법인 주식회사 농품,단체,2021-07-25,2023-07-24,오미자,전라북도 무주군,13,38,41636,11.39,2021-07-25
1012983,농업회사법인 주식회사 농품,단체,2021-07-25,2023-07-24,수박,전라북도 무주군,12,34,46170,199.56,2021-07-25
1012982,주식회사 농식품인증관리원,개인,2021-07-24,2023-07-23,사과,경기도 연천군,1,5,8669,16.1,2021-07-24
1012981,주식회사 농식품인증관리원,개인,2021-07-24,2023-07-23,깻잎,충청남도 금산군,1,4,5450,10.7,2021-07-24
1012980,주식회사 농식품인증관리원,개인,2021-07-24,2023-07-23,콩,경기도 파주시,1,10,21513,10.3,2021-07-24
1012979,주식회사 농식품인증관리원,개인,2021-07-24,2023-07-23,대추,경기도 포천시,1,2,6950,4.5,2021-07-24
1012978,주식회사 농식품인증관리원,단체,2021-07-24,2023-07-23,대추,충청남도 부여군,102,138,274002,144.5,2021-07-24
1012977,주식회사 농식품인증관리원,개인,2021-07-24,2023-07-23,깻잎,충청남도 금산군,1,4,4920,14.7,2021-07-24
1012976,농업회사법인 주식회사 농품,단체,2021-07-24,2023-07-23,복숭아,충청북도 영동군,55,378,581001,826.88,2021-07-24
1012975,(사)한솔농림수산식품인증센터,개인,2021-07-25,2023-07-24,당근,제주특별자치도 서귀포시,1,2,428,1.2,2021-07-25
1012974,(사)한솔농림수산식품인증센터,법인,2021-07-25,2023-07-24,감귤,제주특별자치도 서귀포시,1,1,5075,10,2021-07-25
1012973,(재)충북테크노파크 한방천연물센터,법인,2021-07-24,2023-07-23,새싹삼,충청북도 단양군,1,1,462,1,2021-07-24
1012972,(재)충북테크노파크 한방천연물센터,개인,2021-07-24,2023-07-23,수수,충청북도 제천시,1,7,14300,6.3,2021-07-24
1012970,(재)충북테크노파크 한방천연물센터,개인,2021-07-24,2023-07-23,사과,충청북도 제천시,1,1,6500,4,2021-07-24
1012969,아이센(주),개인,2021-07-23,2023-07-22,참다래(키위),경상남도 남해군,1,6,10021,20,2021-07-23
1012968,아이센(주),개인,2021-07-23,2023-07-22,찰옥수수,경상남도 남해군,1,6,5125,3.08,2021-07-23
1012965,주식회사 경기농업인증센터,법인,2021-07-23,2023-07-22,황금향,경기도 평택시,1,1,4053,6,2021-07-23
1012964,주식회사 푸름인증원,단체,2021-07-23,2023-07-22,수박,충청남도 부여군,62,103,394179.1,788.4,2021-07-23
1012963,(주)에이앤에프글로벌인증원,개인,2021-07-22,2023-07-21,상추,강원도 평창군,1,4,1100,6,2021-07-22
1012961,㈜비씨에스코리아,개인,2021-07-22,2023-07-21,포도,충청남도 천안시 서북구,1,4,9377,12,2021-07-22
1012960,(주)인증포럼,개인,2021-07-22,2023-07-21,고추,인천광역시 서구,1,59,5900,27.5,2021-07-22
1012958,(주)인증포럼,개인,2021-07-22,2023-07-21,상추,인천광역시 서구,1,146,12450,14.6,2021-07-22
1012956,(주)인증포럼,개인,2021-07-22,2023-07-21,마늘,인천광역시 서구,1,122,9130,11.25,2021-07-22
1012955,주식회사 온누리친환경,개인,2021-07-22,2023-07-21,대추,경기도 안성시,1,17,21010,40,2021-07-22
1012954,(주)인증포럼,개인,2021-07-22,2023-07-21,고추,인천광역시 서구,1,123,6150,12.3,2021-07-22
1012953,주식회사 경기농업인증센터,단체,2021-06-25,2023-06-24,가지,경기도 안성시,10,20,44226.5,119.5,2021-06-25
1012952,(주)인증포럼,개인,2021-07-22,2023-07-21,고추,인천광역시 서구,1,59,5222,31,2021-07-22
1012951,(주)인증포럼,개인,2021-07-22,2023-07-21,배,인천광역시 서구,1,15,5110,13.4,2021-07-22
1012950,(주)인증포럼,개인,2021-07-22,2023-07-21,고추,인천광역시 서구,1,73,7300,7.3,2021-07-22
1012949,(주)인증포럼,개인,2021-07-22,2023-07-21,오이,인천광역시 서구,1,71,7100,7.1,2021-07-22
1012948,(주)인증포럼,개인,2021-07-22,2023-07-21,대추,인천광역시 서구,1,23,8624,27.1,2021-07-22
1012947,(주)인증포럼,개인,2021-07-22,2023-07-21,복분자,인천광역시 서구,1,88,8800,44,2021-07-22
1012946,(주)인증포럼,개인,2021-07-22,2023-07-21,고추,인천광역시 서구,1,51,5100,25.5,2021-07-22
1012941,강원대학교 산학협력단,개인,2021-07-19,2023-07-18,자두,강원도 춘천시,1,3,8237,50,2021-07-19
1012939,주식회사 농식품인증관리원,개인,2021-07-18,2023-07-17,사과,경기도 연천군,1,2,4802,8.9,2021-07-18
1012938,한국농식품분석연구소 주식회사,단체,2021-07-18,2023-07-17,쌀,충청남도 공주시,9,420,285013,451.11,2021-07-18
1012937,㈜비씨에스코리아,개인,2021-07-18,2023-07-17,옥수수,대전광역시 서구,1,17,7600,14.6,2021-07-18
1012936,(주)한국유기농인증원,개인,2021-07-18,2023-07-17,토마토,경기도 안산시 상록구,1,9,7742,43.1,2021-07-18
1012935,(재)금산인삼약초산업진흥원,개인,2021-07-18,2023-07-17,복숭아,충청남도 금산군,1,8,14085,29.76,2021-07-18
1012934,전북대학교 산학협력단,개인,2021-07-18,2023-07-17,포도,전라북도 정읍시,1,6,7354,3.5,2021-07-18
1012933,(주)아이에스씨농업발전연구소,단체,2021-07-17,2023-07-16,복숭아,전라북도 정읍시,19,104,253583,328.8,2021-07-17
1012932,(주)우리농인증원,개인,2021-07-17,2023-07-16,사과,경상남도 거창군,1,13,11830,58.7,2021-07-17
1012931,(주)우리농인증원,개인,2021-07-17,2023-07-16,사과,경상남도 거창군,1,6,9200,38.01,2021-07-17
1012930,해진친환경영농조합법인,개인,2021-07-17,2023-07-16,무화과,전라남도 해남군,1,2,4950,7,2021-07-17
1012929,경상국립대학교 산학협력단,개인,2021-07-16,2023-07-15,새송이,경상남도 사천시,1,1,704,80,2021-07-16
1012924,(주)에코아임친환경기술연구원,개인,2021-07-16,2023-07-15,무화과,전라남도 영암군,1,9,21375,42.8,2021-07-16
1012923,(주)에코아임친환경기술연구원,개인,2021-07-16,2023-07-15,무화과,전라남도 영암군,1,21,22579,38,2021-07-16
1012920,주식회사 푸름인증원,개인,2021-07-15,2023-07-14,건고추,경상북도 영양군,1,10,25052,12.5,2021-07-15
1012919,주식회사 푸름인증원,개인,2021-07-15,2023-07-14,복숭아,경상북도 영덕군,1,11,17201,34.3,2021-07-15
1012917,주식회사 글로벌농식품인증원,개인,2021-07-15,2023-07-14,배추,경상북도 경주시,1,56,71520,93.06,2021-07-15
1012916,주식회사 농식품인증관리원,개인,2021-07-15,2023-07-14,깻잎,충청남도 금산군,1,6,6900,15,2021-07-15
1012915,한국작물연구소 주식회사,개인,2021-07-15,2023-07-14,대추,전라남도 담양군,1,3,6638,5,2021-07-15
1012912,농업법인플럼코트맘(주),단체,2021-07-12,2023-07-11,작두콩,전라남도 보성군,12,40,76044,212.91,2021-07-12
1012911,(주)그린하이인증센터,개인,2021-07-12,2023-07-11,포도(캠벨얼리),충청북도 영동군,1,4,4787.5,6,2021-07-12
1012909,농업법인플럼코트맘(주),개인,2021-07-12,2023-07-11,무화과,전라남도 함평군,1,16,9651,8.45,2021-07-12
1012908,농업법인플럼코트맘(주),개인,2021-07-12,2023-07-11,복숭아,전라남도 나주시,1,2,12600,19.72,2021-07-12
1012906,농협경제지주(주)식품R&D연구소,단체,2021-07-12,2023-07-11,복숭아,충청북도 음성군,12,79,159478,226.93725,2021-07-12
1012905,농협경제지주(주)식품R&D연구소,단체,2021-07-12,2023-07-11,복숭아,충청북도 음성군,6,34,83319,118.56296,2021-07-12
1012904,친환경농업연구원 주식회사,개인,2021-07-12,2023-07-11,애호박,경기도 안성시,1,7,4850,10.5,2021-07-12
1012903,친환경농업연구원 주식회사,개인,2021-07-12,2023-07-11,상추,경기도 안성시,1,15,12480,29.1,2021-07-12
1012902,친환경농업연구원 주식회사,개인,2021-07-12,2023-07-11,상추,경기도 평택시,1,12,12780,27.5,2021-07-12
1012901,친환경농업연구원 주식회사,개인,2021-07-12,2023-07-11,양파,경기도 안성시,1,13,47350,233.3,2021-07-12
1012900,친환경농업연구원 주식회사,개인,2021-07-12,2023-07-11,고추,경기도 안성시,1,12,4020,11,2021-07-12
1012899,친환경농업연구원 주식회사,개인,2021-07-12,2023-07-11,대추,충청남도 당진시,1,1,3000,1.2,2021-07-12
1012898,한국농식품분석연구소 주식회사,단체,2021-07-12,2023-07-11,깻잎,충청남도 금산군,16,73,56753.5,198.27,2021-07-12
1012896,(주)에버그린농우회,개인,2021-07-12,2023-07-11,사과,경상북도 포항시 북구,1,1,4369,8.3,2021-07-12
1012894,(주)에버그린농우회,개인,2021-07-12,2023-07-11,우엉,경상남도 창원시 의창구,1,11,19385,57.5,2021-07-12
1012893,주식회사 온누리친환경,단체,2021-07-11,2023-07-10,대추방울,경기도 평택시,114,1632,3338394,26021.28,2021-07-11
1012892,주식회사 농식품인증관리원,단체,2021-07-11,2023-07-10,벼,경기도 고양시 덕양구,19,31,108731,77.51,2021-07-11
1012891,주식회사 농식품인증관리원,단체,2021-07-11,2023-07-10,벼,경기도 고양시 덕양구,27,63,128248,90.5,2021-07-11
1012890,주식회사 농식품인증관리원,단체,2021-07-11,2023-07-10,벼,경기도 고양시 일산동구,17,76,173602,125.45,2021-07-11
1012889,주식회사 농식품인증관리원,단체,2021-07-11,2023-07-10,벼,경기도 고양시 덕양구,11,38,103628,73.8,2021-07-11
1012888,주식회사 농식품인증관리원,단체,2021-07-11,2023-07-10,벼,경기도 고양시 덕양구,17,31,59871,42.24,2021-07-11
1012887,(주)한국유기농인증원,개인,2021-07-11,2023-07-10,블랙커런트,경기도 안산시 상록구,1,1,1796,1,2021-07-11
1012886,(주)한국유기농인증원,개인,2021-07-11,2023-07-10,복숭아,경기도 의왕시,1,2,1876,2.5,2021-07-11
1012884,주식회사 예농,개인,2021-07-10,2023-07-09,단감,경상남도 진주시,1,3,38822,100,2021-07-10
1012882,경상국립대학교 산학협력단,단체,2021-07-10,2023-07-09,단감,경상남도 창원시 의창구,10,64,160482,228.82,2021-07-10
1012881,경상국립대학교 산학협력단,단체,2021-07-10,2023-07-09,단감,경상남도 창원시 의창구,2,7,26669,40.36,2021-07-10
1012876,사단법인 양평친환경인증센터,개인,2021-07-09,2023-07-08,부추,경기도 양평군,1,15,10283,80,2021-07-09
